2674 11436
22 15 0
26 20 0
17 1 0
8 18 1
9 4 0
23 16 1
6 6 0
28 9 2
17 20 1
24 15 2
10 3 0
20 18 2
26 26 2
22 4 1
7 17 3
27 29 2
20 19 2
24 27 1
3 19 0
25 27 2
18 11 0
4 19 0
26 24 0
5 21 3
15 23 1
14 15 1
11 3 0
17 7 0
13 28 1
8 15 2
4 6 1
27 2 1
18 29 0
15 19 0
18 4 1
7 27 1
28 6 3
26 14 2
11 22 2
8 6 2
11 1 1
2 5 0
20 5 1
8 19 1
15 13 0
8 10 2
14 9 1
15 19 0
30 28 0
28 30 2
24 14 2
8 8 0
6 26 1
25 24 0
16 2 1
5 28 0
22 28 0
21 8 1
28 13 0
30 22 2
1 20 1
27 18 0
11 19 0
24 2 2
29 17 0
4 13 1
16 1 2
11 9 1
22 5 1
18 21 0
12 20 0
10 17 0
18 4 1
27 23 0
27 24 1
14 22 1
17 18 0
19 26 1
10 12 0
21 28 1
29 19 2
11 17 0
23 4 1
13 5 1
12 26 1
19 13 3
23 8 1
6 13 1
18 24 0
5 23 0
15 17 1
15 15 1
19 18 2
28 3 0
19 16 1
11 6 2
2 28 3
27 20 1
2 14 1
7 11 0
16 29 4
9 2 0
19 29 0
27 18 1
28 15 1
30 26 2
12 16 0
15 13 0
7 30 0
20 16 2
29 9 2
7 1 0
22 9 1
11 8 1
19 6 2
15 20 0
3 17 2
24 27 3
11 16 0
30 25 0
16 15 2
23 9 0
16 2 2
7 1 0
17 4 0
1 10 0
3 19 0
25 6 0
25 4 2
5 13 1
5 27 2
20 23 1
23 7 2
12 28 2
14 5 1
9 19 2
9 16 0
27 4 0
22 13 1
16 25 2
11 16 0
15 10 1
16 16 1
29 12 3
11 11 1
29 21 3
28 23 2
12 9 2
26 5 4
28 16 2
25 20 2
14 3 0
24 2 2
10 11 3
28 28 0
20 30 0
18 1 0
20 5 1
16 3 1
29 27 0
8 25 2
3 19 0
7 17 3
10 29 0
10 23 0
10 16 1
5 12 1
15 24 0
3 28 0
23 18 2
7 7 2
14 27 0
3 16 1
7 3 0
14 30 1
23 6 2
11 26 2
6 10 0
16 3 2
13 12 1
26 11 1
4 29 0
22 1 2
23 10 2
19 27 3
6 12 0
1 21 0
23 8 2
5 10 0
21 23 1
14 24 0
20 1 1
8 25 3
24 3 1
1 20 1
4 5 1
26 3 1
16 21 3
17 9 0
19 20 0
23 15 1
16 20 0
3 27 1
8 9 3
11 20 2
13 7 2
11 9 1
25 6 0
26 14 2
15 15 2
2 7 0
28 17 3
26 19 1
26 12 0
26 13 0
7 18 1
17 23 3
24 24 0
5 10 0
6 27 2
15 27 0
18 7 2
21 10 3
17 12 3
8 22 0
27 12 1
27 25 0
27 16 2
2 30 0
14 16 1
12 27 1
10 10 3
13 9 3
18 2 3
3 5 1
21 23 2
15 14 3
11 24 0
29 16 3
6 19 1
27 1 2
25 16 2
2 28 3
27 14 1
9 23 0
11 30 2
22 27 0
18 23 3
26 21 0
19 11 1
7 10 0
2 15 0
30 1 0
6 15 0
6 16 2
26 24 1
9 17 0
16 14 3
21 11 0
12 24 1
23 2 2
4 9 2
25 9 0
13 28 3
7 25 1
26 25 2
14 11 0
22 17 2
21 13 1
22 19 0
18 11 0
16 10 0
28 3 0
17 2 4
17 11 1
14 10 0
18 11 0
29 15 1
6 24 0
15 11 1
18 18 1
2 27 1
14 12 2
30 17 0
17 3 2
9 1 2
10 27 0
23 15 1
15 8 1
29 11 0
15 21 2
1 8 1
6 28 2
9 23 0
6 10 0
14 13 2
30 29 0
26 13 2
26 5 4
18 14 1
12 20 0
1 20 1
11 5 1
25 28 1
27 14 1
12 7 0
18 16 0
20 28 1
26 20 2
24 4 3
20 26 1
4 17 2
11 3 1
1 29 2
23 13 1
20 6 2
19 30 0
6 26 1
16 19 1
17 6 0
28 26 0
13 28 3
22 15 1
23 13 1
18 19 1
2 18 0
9 22 3
24 21 1
30 15 0
13 8 2
22 25 2
26 1 0
22 5 1
18 25 0
11 18 0
15 27 1
11 9 2
2 18 0
5 1 0
21 29 2
24 1 2
6 14 2
5 4 1
1 11 1
10 27 0
21 11 1
16 16 1
7 18 1
27 27 0
3 18 0
13 29 2
28 8 2
22 9 1
12 18 1
12 26 2
19 8 2
9 14 0
3 8 0
28 24 3
7 21 3
16 6 0
26 29 1
16 4 0
14 1 0
30 6 1
5 12 2
17 25 1
2 26 0
11 7 3
5 3 1
24 17 2
1 15 1
27 19 1
29 15 1
2 11 0
25 4 2
11 3 1
29 29 0
8 13 2
1 13 0
23 28 1
12 14 1
9 3 0
26 16 2
16 5 0
5 29 1
5 13 2
15 13 0
27 11 2
12 9 4
1 19 2
27 4 0
4 20 0
20 1 2
24 8 3
18 12 2
14 4 1
23 14 1
6 16 3
1 29 2
28 27 0
15 25 1
13 10 0
15 26 1
28 15 3
21 23 2
19 5 2
20 6 2
30 20 1
5 27 2
8 26 4
28 6 3
15 10 2
16 6 1
16 10 1
10 4 0
8 12 2
25 1 0
19 24 2
22 13 1
26 17 1
14 23 1
13 25 0
29 28 0
5 4 2
4 24 1
12 15 1
8 8 0
19 18 2
25 25 2
28 11 3
18 25 3
22 9 2
20 9 3
18 21 0
5 13 2
4 22 0
26 1 0
23 24 0
8 10 2
30 21 0
12 28 3
18 3 2
20 4 2
12 23 1
5 23 0
22 7 3
11 5 2
26 27 1
3 27 2
5 1 0
13 2 2
1 23 1
13 21 0
16 18 2
17 1 0
3 18 0
14 15 1
17 15 2
15 7 3
11 1 1
3 10 1
10 21 3
3 16 1
16 14 3
30 30 0
18 17 1
6 26 1
2 5 1
6 29 1
2 14 1
18 29 0
16 28 1
30 25 0
1 9 1
28 28 0
6 1 1
21 7 1
3 8 0
9 2 0
30 27 1
20 19 2
21 29 3
14 20 0
30 7 0
20 6 3
19 15 1
14 19 1
25 28 1
21 4 0
5 27 3
26 30 0
24 13 2
10 6 3
23 20 2
26 28 1
5 19 0
20 13 1
15 13 0
12 29 3
29 28 1
11 11 1
22 27 0
30 9 2
3 8 0
24 11 0
14 1 0
7 10 1
4 12 4
12 26 2
10 23 3
13 20 1
15 25 3
2 11 1
3 15 0
30 15 0
8 19 2
21 15 0
2 13 3
27 22 1
26 30 0
18 25 3
21 3 0
25 28 2
12 16 0
28 26 1
12 7 0
4 27 3
12 6 2
24 12 3
22 22 0
13 3 0
13 3 0
23 29 0
23 29 1
17 14 4
10 26 0
9 4 0
11 12 2
15 6 2
3 22 2
16 23 0
16 7 1
15 5 2
18 29 2
10 6 4
6 4 2
22 14 0
2 24 1
5 14 2
13 16 1
16 16 1
26 12 1
11 21 0
30 17 0
12 14 2
14 21 2
12 2 1
28 7 0
13 4 1
4 3 1
11 27 1
12 25 1
17 28 1
21 6 1
7 19 0
2 14 1
8 23 2
21 2 1
4 20 2
24 7 0
2 7 0
9 7 0
5 24 0
15 23 1
23 5 2
24 9 1
17 10 2
18 21 0
29 26 1
16 28 1
30 21 0
8 27 0
25 7 0
30 15 0
15 12 0
10 9 0
19 24 2
30 19 3
28 13 0
9 11 2
4 27 3
8 6 2
20 23 1
16 13 0
30 30 0
12 23 1
8 4 0
23 3 2
20 16 2
25 28 2
20 7 0
29 11 1
1 15 1
16 5 2
9 16 1
14 10 1
4 1 0
30 9 2
26 12 2
11 28 0
22 13 1
18 20 2
12 27 1
19 21 0
15 20 0
21 26 1
8 26 4
29 21 3
25 1 0
11 18 0
11 16 0
5 23 1
20 3 0
6 6 1
3 21 2
3 29 0
8 15 2
17 13 0
6 20 1
21 21 1
29 5 2
2 4 2
29 9 3
2 9 2
20 24 3
29 4 0
2 8 2
1 10 1
18 24 0
3 6 0
16 24 1
17 1 0
28 28 0
27 27 0
4 25 2
11 19 2
23 18 2
30 3 3
26 24 1
14 27 1
8 4 1
24 25 2
13 14 2
22 7 3
15 21 4
28 25 1
28 7 0
6 5 3
11 14 0
10 20 2
15 19 1
6 15 0
6 26 2
25 24 1
2 19 1
25 4 3
7 20 1
13 28 4
15 1 1
14 3 0
18 7 2
7 30 0
22 28 1
25 21 2
23 24 1
12 23 1
15 30 0
20 8 2
19 14 0
20 15 2
26 17 2
13 8 3
28 19 1
14 3 0
17 13 1
22 6 0
7 2 0
30 11 1
15 12 2
23 9 0
11 25 2
9 17 2
6 7 2
1 16 0
8 7 0
19 20 0
4 17 2
8 21 1
6 26 2
10 5 0
18 11 0
21 1 0
23 23 1
18 9 2
2 7 0
20 12 1
13 24 0
19 15 2
2 20 1
13 24 0
15 9 1
7 28 1
30 30 1
20 25 3
7 3 1
20 19 2
11 7 3
6 15 0
27 2 1
11 4 1
25 18 1
14 27 1
23 11 3
6 11 0
28 19 2
11 25 2
28 29 0
10 27 1
27 21 0
27 24 1
4 1 0
27 28 2
19 29 0
26 22 1
6 2 3
5 5 3
18 9 2
6 23 0
30 14 2
1 22 1
3 28 0
2 19 1
26 29 3
13 7 4
6 29 2
10 5 0
7 30 0
16 28 2
29 28 1
5 8 3
17 28 2
19 18 2
15 14 4
6 11 0
10 2 1
10 14 0
5 11 1
4 21 1
19 27 4
2 19 3
4 26 1
23 30 2
20 28 2
14 10 2
3 8 0
3 24 0
13 24 1
18 19 2
6 8 3
6 10 0
26 17 2
22 23 1
26 23 1
21 1 0
29 13 3
30 17 1
30 29 0
21 21 2
1 1 0
29 25 2
16 11 0
7 5 2
3 24 2
21 24 3
11 8 4
16 6 3
27 29 3
24 13 3
4 24 3
11 18 1
15 13 0
6 4 2
29 27 1
5 6 0
8 1 0
22 21 2
12 5 2
11 22 2
23 28 1
28 3 0
21 12 0
28 1 2
17 11 1
11 2 0
10 18 1
26 13 2
2 16 2
1 23 1
6 8 3
28 20 2
10 28 1
20 8 2
1 4 0
11 19 2
4 3 1
28 2 3
28 3 1
22 2 0
27 4 0
15 17 1
3 4 1
30 24 3
5 18 2
24 23 1
21 13 2
8 23 2
5 30 3
8 4 1
3 28 0
1 30 1
27 27 1
16 27 1
24 19 1
15 18 3
17 21 0
26 1 1
16 4 0
7 1 0
5 30 3
28 10 0
5 14 2
16 13 2
13 17 0
2 9 2
13 21 1
1 15 2
8 28 2
20 2 2
18 6 0
21 3 0
28 8 2
19 21 2
18 15 0
19 24 4
13 27 0
22 19 2
17 1 0
10 29 0
14 30 1
27 14 2
12 16 0
3 26 1
12 27 3
14 3 0
29 28 1
13 19 0
18 3 4
23 27 1
23 3 2
9 27 2
20 7 0
4 16 0
7 11 1
12 21 2
1 20 2
17 27 0
20 28 3
13 20 1
17 18 3
29 11 1
4 22 0
28 7 0
16 16 2
26 19 2
22 2 3
9 15 0
17 30 1
14 2 1
13 17 1
28 29 1
20 14 1
4 16 0
17 24 2
2 27 3
20 30 0
22 6 0
26 21 1
4 18 0
10 5 0
6 30 0
21 20 1
3 5 1
1 5 2
5 6 0
22 27 1
11 19 2
8 2 0
1 4 0
28 20 3
24 9 1
20 7 0
21 1 0
21 15 0
4 23 1
5 10 1
25 16 2
5 11 2
22 15 1
13 23 0
6 22 2
19 22 1
7 9 2
10 17 3
25 13 0
5 24 2
14 26 1
6 8 3
30 28 0
18 6 0
7 24 3
28 7 0
10 3 0
15 19 1
18 6 0
17 5 0
8 27 0
22 6 0
1 30 1
6 30 0
14 25 0
16 7 1
27 21 0
18 15 2
18 21 0
26 21 2
1 2 1
7 13 3
6 15 0
28 11 3
24 15 2
17 26 1
18 30 1
15 24 2
24 7 0
1 21 2
14 13 3
29 27 1
30 7 0
2 22 2
12 17 0
9 20 3
17 16 0
3 23 2
10 5 0
7 22 3
24 13 3
10 3 1
18 3 4
7 30 0
28 21 0
15 9 1
8 26 4
9 27 2
20 4 2
26 4 0
17 9 0
15 3 2
17 28 2
6 26 2
1 4 0
10 15 2
15 1 2
22 23 2
21 5 0
9 3 1
16 26 0
27 16 2
24 28 4
3 21 3
13 17 2
12 1 1
20 8 2
8 21 1
8 20 0
20 19 2
27 13 3
16 13 4
27 4 0
1 7 0
19 1 1
15 5 3
12 24 1
16 16 2
2 21 0
13 19 0
10 8 1
11 15 3
20 8 4
4 16 0
24 23 1
16 23 0
30 24 3
30 15 0
14 26 1
27 20 3
20 12 2
9 23 0
30 18 0
1 10 1
28 14 4
9 16 1
9 7 0
2 27 3
24 24 0
14 18 0
2 16 2
30 25 0
6 26 2
27 3 2
9 8 2
26 18 0
3 21 3
6 20 2
20 28 3
11 4 3
5 23 2
20 26 2
7 4 0
12 19 0
11 26 2
18 22 2
30 10 2
24 19 2
30 29 1
23 14 2
21 5 0
22 23 2
14 12 3
12 3 2
8 30 1
6 19 2
16 20 1
7 22 3
7 9 2
16 8 1
8 22 0
19 15 3
18 24 0
24 29 1
10 28 1
21 5 0
2 18 0
30 8 2
22 23 2
11 27 2
13 1 1
3 8 0
6 4 4
11 27 3
28 25 3
1 13 0
14 3 3
16 30 2
13 10 3
10 28 1
30 28 0
30 4 1
27 20 4
11 17 0
19 1 1
21 5 1
12 21 2
3 10 1
19 20 2
27 15 0
7 11 1
28 10 0
30 27 3
16 20 1
10 26 0
5 7 2
3 8 0
20 22 1
28 27 2
16 27 2
6 10 1
2 15 3
2 6 0
11 24 0
25 7 0
11 3 3
8 2 0
14 10 2
17 8 3
17 20 2
30 18 0
3 23 3
24 24 0
27 15 0
3 25 1
6 19 2
5 19 0
14 17 1
7 27 1
9 2 0
3 14 2
21 1 0
20 30 1
27 22 1
14 11 2
20 15 2
25 18 1
27 26 1
16 24 1
20 12 2
9 7 3
18 16 2
3 26 3
21 15 0
13 20 1
27 18 1
28 7 0
3 15 0
25 11 0
14 2 4
24 17 2
3 17 2
7 27 1
29 30 2
21 12 0
6 29 3
30 28 0
26 25 3
2 5 1
22 23 3
10 18 1
5 19 1
10 30 0
18 12 3
18 7 2
13 28 4
10 14 0
6 28 2
4 1 0
3 18 0
22 21 3
21 4 3
4 18 0
2 24 2
17 6 0
11 28 0
5 23 3
12 20 1
1 13 2
3 25 1
27 4 0
19 5 2
20 2 2
28 10 0
21 12 0
3 15 0
7 12 2
19 4 1
24 6 0
2 3 3
30 16 2
22 28 1
23 10 2
15 1 3
23 18 3
29 3 2
4 9 2
30 18 0
8 19 2
4 18 0
12 24 1
6 26 3
22 22 0
17 5 1
22 5 2
13 19 0
20 27 0
25 5 1
7 19 0
26 10 0
9 18 0
21 1 0
8 14 3
9 23 0
7 28 1
24 23 2
13 14 2
24 6 0
13 4 1
6 15 0
3 1 1
10 24 1
10 17 3
30 21 0
11 25 2
6 8 4
11 24 0
3 9 3
20 3 0
24 5 3
22 6 0
30 12 0
21 26 2
4 29 0
22 26 0
4 8 3
18 24 0
25 4 3
11 16 1
7 11 2
18 21 0
22 13 2
24 15 2
7 2 0
8 6 2
4 21 1
7 4 0
30 1 0
11 24 0
19 4 3
24 6 0
27 4 0
16 11 0
13 10 3
7 22 4
21 15 0
5 9 2
8 27 0
2 17 2
23 9 0
29 15 2
20 7 0
9 1 2
18 6 0
1 16 0
12 16 1
2 27 3
21 25 0
11 21 0
30 25 0
11 28 0
13 17 2
28 25 3
2 5 1
30 12 0
18 25 3
29 17 0
24 7 0
27 23 0
8 1 0
14 15 2
2 30 1
3 17 2
8 7 0
6 30 1
5 7 2
4 19 1
22 6 0
14 20 2
16 17 2
19 5 4
24 13 4
16 27 2
11 29 1
13 3 0
4 2 1
18 12 3
20 3 0
25 12 0
15 23 1
26 22 1
23 16 2
1 21 3
12 3 2
13 15 0
8 22 0
13 25 0
28 22 2
21 6 2
15 13 0
27 25 0
17 26 2
27 25 0
13 30 2
8 18 2
18 16 3
17 8 3
9 19 2
2 26 1
22 13 2
11 25 2
15 9 2
9 4 0
12 29 3
15 20 0
8 5 3
21 25 0
17 10 2
11 16 1
14 27 2
16 26 0
14 11 4
21 7 1
12 4 0
4 18 3
25 13 0
2 10 0
16 5 2
18 12 4
24 9 1
3 28 0
24 30 0
4 3 2
15 9 2
29 17 0
6 11 3
12 30 0
12 15 2
4 1 1
12 12 0
14 26 2
24 7 1
7 18 3
4 1 1
2 10 0
13 23 0
22 15 1
9 27 2
26 22 2
23 10 4
6 23 2
8 6 3
4 17 2
25 13 0
24 22 0
12 16 2
5 2 2
20 3 0
9 16 2
17 6 1
13 20 1
14 1 0
18 24 0
24 23 2
27 21 2
16 19 1
9 9 1
26 23 1
25 13 0
25 13 0
11 25 2
26 17 2
19 30 0
16 27 2
22 3 3
22 14 0
26 25 3
3 8 0
25 6 0
5 10 1
1 7 0
25 21 2
6 15 0
1 10 1
8 22 0
2 30 1
6 23 2
28 17 3
30 19 3
2 17 2
21 6 2
9 7 3
18 6 1
20 27 0
4 14 0
14 15 2
25 21 2
5 10 1
4 13 1
12 21 2
11 13 1
4 10 2
28 23 2
14 24 2
13 20 3
26 11 1
21 18 3
10 9 0
26 19 3
6 19 3
8 22 0
17 1 0
5 7 2
10 12 0
7 7 2
28 13 0
29 10 1
5 14 2
22 21 3
26 4 0
10 5 0
23 9 0
7 2 0
21 26 2
13 15 0
25 24 3
9 23 0
12 16 2
27 24 1
25 7 1
21 12 0
12 13 2
29 29 0
11 18 1
29 25 2
17 20 2
10 12 0
3 8 0
24 16 0
7 9 2
2 29 3
28 28 0
13 7 4
13 25 0
8 22 0
20 15 3
23 29 2
21 1 0
19 14 0
16 9 0
7 27 2
9 23 0
24 21 1
16 11 0
6 16 3
28 10 0
22 6 0
7 4 0
12 8 1
25 13 0
6 25 2
13 23 0
25 23 3
3 20 4
26 30 0
24 11 0
30 1 0
4 17 3
11 17 0
22 1 2
13 10 3
14 4 2
23 19 0
26 17 3
27 13 3
12 4 0
16 17 3
19 3 0
11 18 1
11 25 3
22 15 1
12 16 2
15 23 1
12 25 2
14 26 2
29 30 2
30 24 3
14 27 3
17 16 0
22 29 0
29 5 3
19 17 0
7 19 0
13 15 0
17 6 1
18 25 3
20 19 2
4 29 2
13 25 0
13 24 3
8 22 0
17 10 2
7 20 1
24 24 0
1 3 1
14 18 0
13 4 1
16 10 1
9 3 1
26 10 0
22 13 2
29 28 1
16 23 0
14 1 0
19 28 2
16 26 0
9 15 0
5 1 0
8 3 1
28 13 0
30 12 0
1 1 0
16 23 0
10 12 0
22 3 3
24 15 3
19 11 1
10 18 1
27 18 1
18 25 3
3 6 2
21 13 2
4 17 3
10 30 0
11 18 1
6 24 0
2 9 3
19 29 0
2 12 1
30 8 2
9 30 2
24 22 1
10 3 1
24 24 0
18 1 2
30 11 3
21 19 0
24 22 3
26 2 0
10 13 0
21 15 0
30 20 1
27 26 3
30 22 2
25 21 2
9 1 2
6 15 0
14 18 0
22 13 2
10 27 2
17 10 2
1 18 2
21 29 3
4 10 2
27 21 3
4 14 0
10 6 4
1 23 2
30 25 0
5 19 1
20 3 0
20 27 0
27 25 0
12 7 0
18 11 0
18 30 1
10 9 0
28 6 4
5 15 3
17 28 2
8 23 2
15 9 2
30 28 0
23 8 2
4 11 0
13 15 0
17 4 3
4 15 1
1 4 0
14 1 0
22 17 3
24 7 2
5 19 3
14 23 2
1 3 2
4 29 3
4 10 2
26 2 0
17 27 0
28 10 0
22 7 3
17 16 0
10 15 2
23 30 3
26 30 0
9 14 1
22 16 0
15 23 1
11 22 3
2 22 2
18 17 1
19 28 2
23 30 3
19 17 0
2 5 2
26 30 0
16 20 2
14 19 2
21 7 2
18 5 0
19 7 1
15 9 3
12 17 2
30 8 2
27 23 0
14 13 4
30 22 2
30 21 0
9 19 2
24 11 1
24 18 0
24 16 0
8 22 0
2 4 3
15 29 1
12 19 1
14 19 2
12 24 3
13 7 4
21 14 1
4 17 3
13 28 4
18 11 0
9 7 3
27 15 0
17 5 3
28 28 0
20 3 0
27 15 0
7 1 1
20 15 4
23 8 2
2 25 0
11 22 3
17 21 1
22 26 0
4 27 4
28 28 0
24 6 0
15 18 3
28 10 0
3 10 2
15 19 3
19 17 0
10 3 1
29 25 3
13 25 0
24 25 3
30 25 0
8 5 4
10 29 0
1 6 0
9 15 0
25 22 0
25 4 4
3 28 0
29 29 0
26 30 0
13 14 3
9 12 2
12 13 2
24 18 0
17 21 4
5 20 0
18 24 0
30 15 0
20 27 0
27 23 0
3 28 0
13 4 1
22 26 0
11 17 0
4 16 0
24 15 3
26 30 0
6 23 2
16 11 0
15 9 3
15 23 1
8 21 1
5 9 3
8 8 2
6 19 3
29 28 1
29 10 3
21 26 2
30 7 0
22 12 1
25 18 1
25 12 0
7 15 3
5 5 4
13 15 0
12 12 0
18 24 0
20 7 0
11 24 0
20 6 3
24 5 3
6 24 0
20 19 2
6 28 3
21 7 3
30 11 3
2 9 3
20 2 2
2 10 0
9 23 0
24 16 0
9 7 3
16 27 3
6 8 4
25 9 1
12 7 0
10 30 0
12 11 2
10 27 3
30 28 0
25 8 0
17 1 0
8 21 1
14 18 0
5 19 3
9 18 0
8 1 1
4 22 0
10 4 0
25 16 2
28 21 0
6 1 2
28 21 0
29 17 0
16 9 1
22 29 0
15 30 0
21 30 0
9 5 1
13 23 0
18 5 0
5 19 3
1 7 0
3 17 3
14 23 2
28 4 2
25 8 0
30 12 0
7 19 0
25 13 0
17 11 1
26 2 0
2 22 2
1 8 2
26 30 0
28 23 3
15 30 0
6 8 4
29 13 4
9 16 2
2 25 0
1 4 0
16 4 0
9 12 3
15 26 3
20 7 0
2 17 3
21 15 0
7 2 1
25 6 0
15 4 1
16 19 1
9 18 0
11 22 4
10 18 1
2 21 0
2 7 2
3 11 3
20 30 1
23 8 3
26 1 1
13 7 4
11 14 3
8 8 3
1 1 0
13 25 0
10 27 3
5 6 0
9 29 1
5 6 0
26 3 1
21 20 1
11 16 3
22 6 0
2 17 3
27 18 1
6 4 4
11 12 2
24 24 0
29 4 0
20 14 1
27 25 0
22 26 0
9 9 2
21 15 0
25 21 2
26 11 1
25 11 1
2 6 0
23 9 0
1 1 0
8 7 0
23 16 3
27 3 2
3 8 0
13 18 1
13 19 0
25 10 1
12 19 1
16 9 1
1 12 0
2 30 1
17 9 0
30 22 2
8 2 2
20 27 0
2 18 0
13 16 2
12 6 2
25 1 0
3 8 0
11 1 1
29 30 2
17 19 0
25 13 0
15 20 0
1 1 0
22 30 1
25 13 0
9 3 2
12 2 3
9 29 2
12 24 3
14 25 0
21 22 2
21 12 0
11 17 0
16 7 1
14 17 1
12 17 2
5 20 0
21 26 3
10 18 2
21 3 0
28 22 3
9 23 0
22 9 2
28 28 0
29 4 0
8 27 0
8 4 1
20 1 3
5 6 0
22 26 0
11 28 0
15 21 4
28 12 1
4 22 0
2 11 1
11 18 2
20 20 0
11 20 2
21 24 4
10 9 0
28 13 0
12 24 3
9 16 2
25 13 1
11 2 0
7 29 3
10 13 0
16 4 0
30 15 0
10 9 0
16 26 0
11 21 0
10 9 0
24 7 3
7 18 3
19 30 2
10 26 0
21 4 3
3 14 2
9 4 1
22 26 0
21 19 0
9 2 0
10 13 0
24 16 0
1 16 0
27 25 0
23 19 0
26 23 4
22 9 2
29 7 2
2 22 2
15 11 1
26 30 0
22 12 1
22 6 0
22 3 4
3 7 2
23 19 0
5 19 3
12 12 0
1 12 0
18 14 1
10 18 2
16 26 0
5 28 2
10 14 1
25 21 2
17 5 3
16 4 0
21 14 1
10 4 0
8 4 2
22 14 0
13 16 2
27 4 0
11 21 0
12 21 2
9 4 2
23 19 0
15 26 3
14 18 0
30 20 1
19 14 0
18 21 0
4 1 1
12 30 0
7 4 0
2 5 4
6 9 0
21 11 2
14 18 0
22 15 1
19 14 0
3 18 0
4 11 0
21 12 0
22 7 4
15 12 4
1 8 2
4 22 0
2 23 0
13 27 0
2 12 1
4 22 0
22 15 2
8 22 0
29 3 2
26 10 0
8 4 2
2 9 3
3 4 1
4 11 0
20 21 3
28 7 0
26 4 1
18 16 3
4 6 1
9 29 2
14 25 0
18 24 0
12 4 0
30 18 0
19 3 0
19 2 3
13 25 0
9 30 3
26 22 2
16 30 2
26 18 0
8 21 1
1 4 0
10 29 1
4 28 0
16 26 0
22 26 0
25 8 0
17 19 0
13 15 0
20 3 1
4 1 2
6 23 3
5 9 3
16 22 2
30 20 2
3 6 3
3 3 0
23 9 0
24 1 3
26 1 1
25 22 0
21 3 0
28 21 0
25 9 1
16 4 0
10 25 2
6 9 0
14 23 2
21 25 0
12 5 2
11 29 4
2 23 0
27 25 0
12 23 1
21 30 0
1 10 1
20 27 0
14 18 0
3 15 0
15 20 0
5 21 3
11 21 0
2 29 3
28 10 0
2 22 2
25 6 0
25 6 1
18 11 0
15 30 0
21 30 0
30 12 0
17 27 0
13 18 2
21 25 0
17 10 2
1 12 0
19 14 0
11 21 0
5 19 3
6 23 3
12 23 1
22 16 0
4 8 4
28 8 2
8 7 0
3 18 1
15 23 1
9 23 0
27 7 2
20 12 2
21 27 1
26 10 0
22 28 1
7 19 0
12 24 3
19 3 0
16 11 0
1 8 2
10 9 0
10 26 0
10 13 0
11 16 4
19 14 0
6 15 0
24 6 0
21 12 0
7 7 3
21 25 0
7 19 0
19 21 3
7 7 3
3 2 2
16 20 2
25 16 2
18 22 2
1 16 0
4 28 0
10 18 3
26 17 3
21 3 0
21 14 2
6 30 1
25 8 0
24 7 3
8 20 0
5 19 3
26 18 0
15 23 2
8 20 0
20 14 2
17 17 1
30 18 0
12 12 0
28 20 3
5 15 3
2 29 3
8 21 1
20 27 0
2 23 0
27 7 3
19 17 0
13 27 0
4 28 0
10 5 3
28 12 1
24 6 0
9 7 3
4 16 0
18 14 1
1 7 0
18 21 0
2 11 2
12 30 0
22 12 2
10 4 0
7 30 0
17 23 3
5 7 2
20 21 3
8 20 0
18 24 0
9 2 0
21 20 1
24 18 0
28 21 0
17 4 3
27 15 0
17 7 0
26 10 0
25 8 0
11 28 0
6 14 2
10 4 0
9 19 4
3 4 1
12 4 0
6 10 1
28 4 2
27 25 0
30 22 2
24 30 0
21 22 2
2 18 0
10 25 3
23 24 2
1 10 1
5 19 3
27 4 0
12 6 3
25 7 2
8 23 2
29 15 2
19 29 0
10 25 4
25 16 3
11 28 0
1 16 0
29 28 1
27 24 1
29 5 3
13 16 2
2 29 3
12 30 0
22 28 2
1 21 3
22 16 0
10 14 2
4 14 0
11 24 0
17 6 1
24 6 0
27 16 2
13 16 2
26 10 0
26 9 3
9 9 4
26 30 0
18 17 1
15 19 3
22 22 0
24 17 2
19 28 2
9 18 0
21 22 2
23 19 0
17 23 4
14 17 2
25 12 0
22 9 2
13 12 1
17 17 2
22 14 0
4 16 0
13 19 0
26 22 2
6 16 3
3 29 0
5 11 4
3 19 0
22 13 3
26 3 1
7 4 0
22 26 0
12 30 0
21 13 2
21 3 0
10 8 1
17 19 0
26 3 3
25 1 0
2 11 2
26 22 3
7 30 0
24 17 2
25 12 0
29 28 2
24 9 1
1 6 0
6 24 0
22 5 2
24 24 0
4 14 0
13 23 0
24 16 0
22 16 0
6 15 0
13 27 0
22 17 3
4 11 0
26 8 3
13 27 0
1 12 0
29 7 2
24 6 0
9 4 3
28 28 0
18 9 2
2 23 0
14 15 3
4 11 0
10 18 3
22 29 0
16 26 0
5 21 3
7 27 3
3 4 1
20 6 3
21 3 0
17 19 0
1 21 3
9 2 0
1 11 1
20 1 3
4 10 2
21 20 1
9 23 0
15 13 0
26 29 3
21 25 0
7 4 0
10 8 1
16 20 3
17 19 0
11 28 0
16 30 2
9 27 2
3 28 0
18 5 0
20 27 0
9 27 4
27 15 0
10 10 3
30 25 0
30 22 3
13 1 2
11 24 0
22 14 0
18 24 0
28 27 2
4 10 2
10 14 3
2 21 0
13 1 2
29 17 0
22 14 0
7 4 0
16 25 2
20 20 0
17 11 1
1 11 2
23 19 0
3 19 0
3 29 0
2 6 0
11 21 0
5 6 0
11 28 0
30 25 0
28 27 2
8 27 0
10 25 4
28 4 2
30 7 0
13 27 0
13 15 0
11 17 0
2 17 3
13 18 2
7 30 0
21 15 0
22 27 2
2 26 2
2 11 3
19 3 0
